STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
48,441,010100,6165,+32.469447,-099.709810
48,441,010200,2516,+32.480124,-099.731833
48,441,010300,2318,+32.483352,-099.750248
48,441,010400,2100,+32.474058,-099.749085
48,441,010500,3409,+32.474775,-099.765894
48,441,010600,3694,+32.466367,-099.767834
48,441,010700,3656,+32.465805,-099.749712
48,441,010800,1771,+32.464947,-099.732623
48,441,010900,5797,+32.449037,-099.704765
48,441,011000,1209,+32.456686,-099.734461
48,441,011200,2777,+32.456068,-099.748641
48,441,011300,4014,+32.457313,-099.772592
48,441,011400,4604,+32.441333,-099.779022
48,441,011500,2899,+32.441372,-099.764049
48,441,011600,2684,+32.437284,-099.750273
48,441,011700,2368,+32.445939,-099.746775
48,441,011900,2307,+32.436846,-099.737021
48,441,012000,1921,+32.426674,-099.706220
48,441,012100,468,+32.418311,-099.723826
48,441,012200,2229,+32.424417,-099.737772
48,441,012300,4482,+32.424618,-099.751979
48,441,012400,2372,+32.410560,-099.752542
48,441,012500,3316,+32.419499,-099.764582
48,441,012600,3171,+32.422609,-099.773840
48,441,012700,7647,+32.386683,-099.761300
48,441,012801,3098,+32.400883,-099.770379
48,441,012802,3924,+32.416071,-099.787781
48,441,012900,2242,+32.416064,-099.820708
48,441,013000,625,+32.426561,-099.840272
48,441,013100,6373,+32.448104,-099.795920
48,441,013200,1993,+32.466387,-099.844426
48,441,013300,2878,+32.493010,-099.699756
48,441,013401,3736,+32.425294,-099.797573
48,441,013402,6484,+32.364063,-099.785297
48,441,013404,7527,+32.368077,-099.701198
48,441,013500,7269,+32.242676,-099.804446
48,441,013600,5463,+32.450964,-100.004539
48,441,980000,0,+32.411306,-099.684058
48,443,950100,984,+30.159691,-102.356398
48,445,950100,2510,+33.210040,-102.291337
48,445,950300,2619,+33.172490,-102.280729
48,445,950400,7522,+33.179158,-102.261906
48,447,950300,1641,+33.139397,-099.134420
48,449,950100,2102,+33.327787,-095.041649
48,449,950200,2647,+33.157039,-095.085671
48,449,950300,8215,+33.200019,-094.972852
48,449,950400,5774,+33.139995,-094.877491
48,449,950500,2953,+33.162605,-094.955114
48,449,950600,4516,+33.165781,-094.979339
48,449,950700,1426,+33.147097,-094.974463
48,449,950800,4701,+33.146116,-094.958736
48,451,000100,2443,+31.502283,-100.468407
48,451,000200,4447,+31.502530,-100.450274
48,451,000300,5309,+31.483975,-100.411390
48,451,000400,5897,+31.481429,-100.442995
48,451,000700,4228,+31.465624,-100.419168
48,451,000801,4275,+31.431674,-100.412777
48,451,000802,4250,+31.446194,-100.405556
48,451,000900,2612,+31.453461,-100.430772
48,451,001000,5157,+31.448479,-100.456533
48,451,001101,5205,+31.445031,-100.495746
48,451,001102,4739,+31.458812,-100.464493
48,451,001200,7418,+31.467775,-100.476643
48,451,001301,7011,+31.437004,-100.468491
48,451,001303,4238,+31.429296,-100.489465
48,451,001304,2943,+31.423089,-100.475363
48,451,001400,5034,+31.424820,-100.448006
48,451,001500,2249,+31.430782,-100.409045
48,451,001600,4769,+31.474061,-100.302414
48,451,001702,3154,+31.575448,-100.548095
48,451,001704,7661,+31.445946,-100.568735
48,451,001706,3641,+31.415862,-100.489079
48,451,001707,5162,+31.414047,-100.499743
48,451,001708,5785,+31.381994,-100.470464
48,451,001800,2595,+31.471212,-100.449915
48,451,980000,2,+31.356043,-100.498275
48,453,000101,3611,+30.320616,-097.753470
48,453,000102,2552,+30.329341,-097.767603
48,453,000203,1546,+30.311697,-097.735387
48,453,000204,3009,+30.306820,-097.744069
48,453,000205,3394,+30.325337,-097.734249
48,453,000206,2687,+30.325462,-097.743130
48,453,000302,4939,+30.303707,-097.728309
48,453,000304,3045,+30.308744,-097.717628
48,453,000305,3223,+30.314753,-097.725919
48,453,000306,2697,+30.295422,-097.701728
48,453,000307,1707,+30.297269,-097.712624
48,453,000401,3574,+30.290190,-097.723380
48,453,000402,2606,+30.284776,-097.714567
48,453,000500,4518,+30.296245,-097.734527
48,453,000601,9207,+30.285901,-097.738111
48,453,000603,7793,+30.291614,-097.745320
48,453,000604,6496,+30.286020,-097.746018
48,453,000700,1339,+30.280123,-097.744459
48,453,000801,1498,+30.266347,-097.701639
48,453,000802,3067,+30.274281,-097.706770
48,453,000803,2429,+30.276939,-097.718336
48,453,000804,2295,+30.269875,-097.720624
48,453,000901,2027,+30.265821,-097.723875
48,453,000902,5413,+30.258971,-097.717054
48,453,001000,3656,+30.254592,-097.726662
48,453,001100,5512,+30.265639,-097.743537
48,453,001200,3836,+30.275181,-097.758847
48,453,001303,2871,+30.258102,-097.764361
48,453,001304,3614,+30.248470,-097.773843
48,453,001305,5488,+30.248996,-097.757629
48,453,001307,3512,+30.236637,-097.768480
48,453,001308,2670,+30.232682,-097.761879
48,453,001401,2981,+30.250108,-097.746550
48,453,001402,2499,+30.242099,-097.741090
48,453,001403,1490,+30.239654,-097.734798
48,453,001501,4787,+30.347241,-097.743667
48,453,001503,3875,+30.327264,-097.717357
48,453,001504,3925,+30.346511,-097.726346
48,453,001505,4061,+30.336455,-097.729585
48,453,001602,3301,+30.284268,-097.774671
48,453,001603,4405,+30.298820,-097.756970
48,453,001604,3984,+30.301172,-097.772994
48,453,001605,3743,+30.286337,-097.761361
48,453,001606,383,+30.308093,-097.759823
48,453,001705,4662,+30.369187,-097.770347
48,453,001706,3321,+30.382595,-097.755447
48,453,001707,4305,+30.372468,-097.746886
48,453,001712,4008,+30.221884,-097.798308
48,453,001713,3986,+30.211178,-097.806887
48,453,001714,13159,+30.430491,-097.825994
48,453,001716,5039,+30.381442,-097.794845
48,453,001718,5442,+30.348612,-097.760298
48,453,001719,3793,+30.349056,-097.779948
48,453,001722,3592,+30.399383,-097.754278
48,453,001728,6952,+30.196150,-097.816326
48,453,001729,4607,+30.201283,-097.830308
48,453,001733,3268,+30.217133,-097.919582
48,453,001737,10039,+30.214716,-097.878137
48,453,001738,6647,+30.218600,-097.863570
48,453,001740,4114,+30.191585,-097.858406
48,453,001741,3645,+30.407593,-097.932709
48,453,001742,5453,+30.369877,-097.935898
48,453,001745,2322,+30.419667,-097.734852
48,453,001746,3916,+30.185022,-097.836660
48,453,001747,5105,+30.179954,-097.825114
48,453,001748,5492,+30.168965,-097.836347
48,453,001749,5989,+30.230162,-097.840723
48,453,001750,4947,+30.220624,-097.818042
48,453,001751,2065,+30.362938,-097.758023
48,453,001752,3583,+30.357277,-097.751221
48,453,001753,1121,+30.393018,-097.740114
48,453,001754,4599,+30.410211,-097.738474
48,453,001755,5769,+30.413041,-097.777015
48,453,001756,3997,+30.426441,-097.769860
48,453,001757,1934,+30.396863,-097.764288
48,453,001760,14256,+30.365730,-097.897083
48,453,001761,7022,+30.368642,-097.833418
48,453,001764,5789,+30.391693,-098.045670
48,453,001765,12976,+30.457410,-097.858971
48,453,001766,6767,+30.541187,-097.951897
48,453,001768,5656,+30.285474,-097.997323
48,453,001769,5374,+30.240974,-097.897547
48,453,001770,11417,+30.191056,-097.895661
48,453,001771,4229,+30.369540,-097.983957
48,453,001772,3095,+30.149312,-097.834488
48,453,001773,5387,+30.336348,-097.980995
48,453,001774,8161,+30.157221,-097.847644
48,453,001775,4973,+30.169909,-097.887427
48,453,001776,2803,+30.210244,-097.841536
48,453,001777,5535,+30.203691,-097.848877
48,453,001778,3909,+30.364833,-097.968926
48,453,001779,5715,+30.443679,-098.000105
48,453,001780,3825,+30.453304,-097.945955
48,453,001781,2251,+30.440014,-097.796670
48,453,001782,4955,+30.429401,-097.791289
48,453,001783,5180,+30.337546,-097.865955
48,453,001784,5552,+30.318959,-097.925173
48,453,001785,4025,+30.440918,-097.742591
48,453,001786,4676,+30.433728,-097.746014
48,453,001804,6362,+30.342208,-097.706563
48,453,001805,4750,+30.356725,-097.709245
48,453,001806,5550,+30.352777,-097.696791
48,453,001811,3546,+30.327209,-097.685533
48,453,001812,7549,+30.329303,-097.695371
48,453,001813,5853,+30.349768,-097.685959
48,453,001817,3616,+30.366457,-097.732939
48,453,001818,5341,+30.359410,-097.721433
48,453,001819,4265,+30.363353,-097.702382
48,453,001820,7812,+30.371319,-097.715383
48,453,001821,5204,+30.378170,-097.707245
48,453,001822,6573,+30.372792,-097.697526
48,453,001823,6478,+30.368006,-097.688885
48,453,001824,1734,+30.385692,-097.679244
48,453,001826,2276,+30.405800,-097.687474
48,453,001828,3943,+30.421404,-097.724364
48,453,001829,2443,+30.416293,-097.714069
48,453,001832,2509,+30.379196,-097.669349
48,453,001833,7089,+30.360162,-097.677446
48,453,001834,8204,+30.357027,-097.656742
48,453,001835,5000,+30.386814,-097.661926
48,453,001839,7267,+30.400548,-097.656324
48,453,001840,9004,+30.428321,-097.654094
48,453,001841,16495,+30.428099,-097.633141
48,453,001842,7535,+30.395097,-097.625079
48,453,001843,2272,+30.388200,-097.698800
48,453,001844,3668,+30.396324,-097.702015
48,453,001845,3111,+30.393824,-097.692820
48,453,001846,2379,+30.429915,-097.712014
48,453,001847,6752,+30.427759,-097.689981
48,453,001848,4515,+30.419196,-097.686372
48,453,001849,5627,+30.403285,-097.713567
48,453,001850,3890,+30.411802,-097.698611
48,453,001851,9078,+30.455579,-097.681401
48,453,001853,3255,+30.443085,-097.680115
48,453,001854,4915,+30.367561,-097.489605
48,453,001855,13259,+30.474686,-097.615856
48,453,001856,5308,+30.357963,-097.583103
48,453,001857,5623,+30.466569,-097.651790
48,453,001858,15316,+30.469615,-097.577174
48,453,001859,1344,+30.447462,-097.524799
48,453,001860,3859,+30.452896,-097.646773
48,453,001861,4545,+30.464353,-097.638404
48,453,001862,5705,+30.453325,-097.627822
48,453,001863,3401,+30.433277,-097.678242
48,453,001864,2814,+30.440685,-097.690026
48,453,001901,5207,+30.251814,-097.783199
48,453,001908,8403,+30.266354,-097.878423
48,453,001910,4210,+30.267470,-097.799790
48,453,001911,2825,+30.257106,-097.791765
48,453,001912,4162,+30.330356,-097.815444
48,453,001913,4865,+30.317867,-097.795783
48,453,001914,6013,+30.249949,-097.832456
48,453,001915,1469,+30.241468,-097.836938
48,453,001916,3188,+30.302644,-097.884397
48,453,001917,4709,+30.279545,-097.834480
48,453,001918,2291,+30.293529,-097.810340
48,453,001919,3573,+30.277425,-097.794476
48,453,002002,2865,+30.222369,-097.785386
48,453,002003,3653,+30.217956,-097.774867
48,453,002004,2191,+30.236623,-097.786991
48,453,002005,4729,+30.235898,-097.778182
48,453,002104,2867,+30.314541,-097.696378
48,453,002105,4536,+30.315068,-097.704862
48,453,002106,3027,+30.307363,-097.689172
48,453,002107,3712,+30.299250,-097.679961
48,453,002108,3143,+30.297996,-097.667621
48,453,002109,3830,+30.282005,-097.688327
48,453,002110,4222,+30.274162,-097.680420
48,453,002111,4747,+30.262954,-097.690464
48,453,002112,4996,+30.315942,-097.683211
48,453,002113,3571,+30.316321,-097.671377
48,453,002201,1905,+30.310972,-097.655394
48,453,002202,8039,+30.306153,-097.635159
48,453,002207,8379,+30.242017,-097.585227
48,453,002208,7525,+30.285733,-097.647013
48,453,002209,8082,+30.333923,-097.507143
48,453,002210,3492,+30.273301,-097.491317
48,453,002211,2220,+30.274918,-097.624464
48,453,002212,567,+30.327808,-097.567883
48,453,002304,2794,+30.241603,-097.724639
48,453,002307,5270,+30.224074,-097.740191
48,453,002308,6353,+30.229475,-097.753314
48,453,002310,3242,+30.222981,-097.665666
48,453,002312,7157,+30.226837,-097.696452
48,453,002313,4311,+30.223140,-097.728376
48,453,002314,4467,+30.227199,-097.719756
48,453,002315,2941,+30.233485,-097.731706
48,453,002316,4787,+30.234873,-097.728226
48,453,002317,5181,+30.243972,-097.703034
48,453,002318,6451,+30.232689,-097.710741
48,453,002319,1945,+30.199450,-097.644599
48,453,002402,7082,+30.201491,-097.776570
48,453,002403,2616,+30.210291,-097.765348
48,453,002407,4491,+30.136522,-097.814829
48,453,002409,3180,+30.206658,-097.794314
48,453,002410,3773,+30.205228,-097.787103
48,453,002411,6161,+30.200068,-097.751226
48,453,002412,5782,+30.189861,-097.751550
48,453,002413,4455,+30.196857,-097.740636
48,453,002419,3890,+30.192195,-097.761843
48,453,002421,7443,+30.164076,-097.805275
48,453,002422,5472,+30.187319,-097.784099
48,453,002423,5383,+30.179782,-097.805834
48,453,002424,3379,+30.194857,-097.795814
48,453,002425,2798,+30.157711,-097.783219
48,453,002426,7490,+30.156351,-097.742672
48,453,002427,7995,+30.181081,-097.760894
48,453,002428,5618,+30.143844,-097.781558
48,453,002429,752,+30.168616,-097.777726
48,453,002430,3422,+30.172024,-097.757366
48,453,002431,7110,+30.196654,-097.720732
48,453,002432,2070,+30.127077,-097.716454
48,453,002433,5981,+30.181532,-097.591744
48,453,002434,1718,+30.068895,-097.724286
48,453,002435,7560,+30.152043,-097.629042
48,453,002436,2672,+30.110791,-097.668820
48,453,002500,5163,+30.415240,-097.755628
48,453,980000,0,+30.193318,-097.668428
48,455,950100,2532,+31.174133,-095.025193
48,455,950200,3785,+31.003795,-095.180136
48,455,950300,1801,+30.996080,-095.329041
48,455,950400,4192,+30.920734,-095.329366
48,455,950500,2275,+30.949111,-095.378058
48,457,950100,2985,+30.924631,-094.434833
48,457,950200,7895,+30.756034,-094.414980
48,457,950300,2522,+30.776287,-094.424953
48,457,950400,5359,+30.687303,-094.197862
48,457,950500,3005,+30.592240,-094.414543
48,459,950100,8459,+32.766970,-094.752282
48,459,950200,3591,+32.840225,-094.992516
48,459,950300,8191,+32.715497,-094.989642
48,459,950400,4347,+32.734322,-094.948682
48,459,950500,5980,+32.616709,-095.058938
48,459,950600,3950,+32.562179,-094.956457
48,459,950700,4791,+32.620057,-094.855231
48,461,950100,1126,+31.292966,-101.930545
48,461,950200,2229,+31.128496,-102.218964
48,463,950100,3257,+29.405143,-099.511194
48,463,950200,7740,+29.250169,-099.787364
48,463,950300,6519,+29.221393,-099.796809
48,463,950400,3014,+29.219311,-099.778462
48,463,950500,5875,+29.200788,-099.787734
48,465,950201,8827,+29.401244,-100.916822
48,465,950301,4677,+29.377500,-100.913148
48,465,950302,4036,+29.365652,-100.915287
48,465,950400,3740,+29.374852,-100.889987
48,465,950500,7472,+29.367602,-100.821114
48,465,950601,4101,+29.365605,-100.873995
48,465,950602,4062,+29.356617,-100.884329
48,465,950700,6354,+29.352973,-100.903502
48,465,950800,5605,+29.443411,-100.972986
48,465,980000,5,+29.372274,-100.921331
48,467,950100,4853,+32.659732,-095.739516
48,467,950200,3376,+32.677990,-095.712594
48,467,950300,4749,+32.701273,-095.877470
48,467,950400,4880,+32.740771,-096.007751
48,467,950500,4493,+32.709694,-096.003609
48,467,950600,6957,+32.555374,-095.879383
48,467,950700,4052,+32.548286,-095.874214
48,467,950800,5828,+32.526481,-095.655795
48,467,950900,7240,+32.405341,-095.656349
48,467,951000,6151,+32.435078,-095.972861
48,469,000100,2215,+28.796221,-097.004816
48,469,000201,3154,+28.799471,-096.989239
48,469,000202,5475,+28.800229,-096.971316
48,469,000301,2002,+28.785578,-096.996588
48,469,000302,2365,+28.782647,-096.980089
48,469,000400,1689,+28.813015,-097.008697
48,469,000501,3914,+28.832441,-096.998375
48,469,000502,3778,+28.827793,-096.986750
48,469,000601,2970,+28.813864,-096.996626
48,469,000602,4324,+28.814853,-096.981815
48,469,000700,3292,+28.805820,-096.909316
48,469,000800,1928,+28.787905,-096.804132
48,469,001300,2156,+28.716213,-097.093942
48,469,001400,7982,+28.815825,-097.120059
48,469,001501,3180,+28.916269,-097.057936
48,469,001503,2121,+28.855219,-097.005152
48,469,001504,6704,+28.879044,-097.010443
48,469,001601,6128,+28.848289,-096.989047
48,469,001604,6195,+28.834272,-096.974013
48,469,001605,3366,+28.823296,-096.965391
48,469,001606,7563,+28.866773,-096.943986
48,469,001700,4292,+28.673217,-096.905847
48,469,980000,0,+28.853335,-096.923344
48,471,790101,7351,+30.877849,-095.486188
48,471,790102,3343,+30.819912,-095.477520
48,471,790103,5547,+30.774800,-095.436592
48,471,790200,6989,+30.624854,-095.456263
48,471,790300,8378,+30.642520,-095.580228
48,471,790400,10095,+30.745201,-095.621375
48,471,790500,7950,+30.725974,-095.562315
48,471,790600,4901,+30.725872,-095.542289
48,471,790700,7363,+30.704337,-095.540257
48,471,790800,5944,+30.707246,-095.552680
48,473,680100,2511,+29.807032,-095.854865
48,473,680200,9966,+29.816827,-095.979777
48,473,680300,10369,+30.063226,-095.972583
48,473,680400,3191,+30.096769,-095.991230
48,473,680500,9261,+30.093207,-096.070999
48,473,680600,7907,+30.178090,-095.857702
48,475,950100,4037,+31.527663,-102.975170
48,475,950200,3862,+31.587640,-102.882726
48,475,950300,2759,+31.588242,-102.895644
48,477,170100,3651,+30.185752,-096.372749
48,477,170200,6232,+30.179667,-096.422413
48,477,170300,5850,+30.150798,-096.381615
48,477,170400,6079,+30.146270,-096.412982
48,477,170500,6706,+30.226399,-096.503100
48,477,170600,5200,+30.206369,-096.240611
48,479,000101,4454,+27.499183,-099.474816
48,479,000105,2580,+27.489637,-099.469398
48,479,000106,4269,+27.484804,-099.466883
48,479,000107,3265,+27.477323,-099.466651
48,479,000108,3813,+27.468582,-099.466363
48,479,000109,2353,+27.468222,-099.473109
48,479,000200,3998,+27.501921,-099.485720
48,479,000300,2499,+27.504784,-099.499044
48,479,000601,2873,+27.517174,-099.512573
48,479,000602,2570,+27.521745,-099.519661
48,479,000700,2786,+27.515638,-099.507350
48,479,000800,2681,+27.513423,-099.497757
48,479,000901,4898,+27.517342,-099.484667
48,479,000903,2637,+27.526684,-099.489731
48,479,000904,3315,+27.516613,-099.489626
48,479,001001,4768,+27.512167,-099.468091
48,479,001003,2530,+27.504915,-099.459448
48,479,001004,1826,+27.505694,-099.468803
48,479,001101,3883,+27.527084,-099.470434
48,479,001103,1770,+27.520171,-099.465227
48,479,001104,3153,+27.520651,-099.474494
48,479,001105,2716,+27.520602,-099.459988
48,479,001201,3205,+27.526544,-099.497638
48,479,001202,2989,+27.519429,-099.497739
48,479,001300,3731,+27.527427,-099.509464
48,479,001401,3857,+27.535292,-099.508994
48,479,001402,3425,+27.535732,-099.517868
48,479,001501,2816,+27.534289,-099.497734
48,479,001502,4872,+27.534356,-099.487232
48,479,001601,4025,+27.544134,-099.478880
48,479,001602,3799,+27.571601,-099.457299
48,479,001706,4775,+27.542291,-099.493346
48,479,001709,5929,+27.563612,-099.485209
48,479,001710,2058,+27.708599,-099.437915
48,479,001711,5208,+27.619972,-099.534316
48,479,001712,6964,+27.591307,-099.485009
48,479,001713,12304,+27.601106,-099.466838
48,479,001714,3731,+27.552847,-099.441855
48,479,001715,6486,+27.593122,-099.521636
48,479,001716,6221,+27.585423,-099.521466
48,479,001717,3714,+27.569491,-099.515312
48,479,001718,2330,+27.551793,-099.495093
48,479,001719,3218,+27.551826,-099.485672
48,479,001720,5242,+27.575217,-099.489476
48,479,001721,2365,+27.581189,-099.477633
48,479,001722,6378,+27.586933,-099.460014
48,479,001806,4549,+27.457614,-099.473184
48,479,001807,8433,+27.441694,-099.485641
48,479,001808,7117,+27.448866,-099.465414
48,479,001809,6425,+27.437438,-099.464185
48,479,001810,4677,+27.487259,-099.435802
48,479,001811,4477,+27.487215,-099.456902
