state,county,tract,travel.time.to.work_less than 10 minutes,travel.time.to.work_10 to 14 minutes,travel.time.to.work_15 to 19 minutes,travel.time.to.work_20 to 24 minutes,travel.time.to.work_25 to 29 minutes,travel.time.to.work_30 to 34 minutes,travel.time.to.work_35 to 44 minutes,travel.time.to.work_45 to 59 minutes,travel.time.to.work_60 minutes or more
48,451,000100,,,,,,,,,
48,451,000200,775,3695,12085,6600,1175,3240,765,3555,6350
48,451,000300,2110,9220,12390,3100,925,4200,,1580,16890
48,451,000400,,,,,,,,,
48,451,000700,,,,,,,,,
48,451,000801,,,,,,,,,
48,451,000802,,,,,,,,,
48,451,000900,,,,,,,,,
48,451,001000,,,,,,,,,
48,451,001101,,,,,,,,,
48,451,001102,,,,,,,,,
48,451,001200,,,,,,,,,
48,451,001301,,,,,,,,,
48,451,001303,,,,,,,,,
48,451,001304,,,,,,,,,
48,451,001400,,,,,,,,,
48,451,001500,3005,4360,7800,7020,1775,6660,1320,,3630
48,451,001600,1470,2725,7475,11590,4310,6000,1640,1250,12970
48,451,001702,,,,,,,,,
48,451,001704,1910,3485,8390,13825,12270,12905,5230,5130,26860
48,451,001706,,,,,,,,,
48,451,001707,,,,,,,,,
48,451,001708,3070,5760,10975,4400,,3600,5680,3215,27655
48,451,001800,,,,,,,,,
48,451,980000,,,,,,,,,
48,453,000101,,,,,,,,,
48,453,000102,,,,,,,,,
48,453,000203,,,,,,,,,
48,453,000204,,,,,,,,,
48,453,000205,,,,,,,,,
48,453,000206,,,,,,,,,
48,453,000302,,,,,,,,,
48,453,000304,,,,,,,,,
48,453,000305,2220,4325,6150,8715,4150,3570,1605,1440,9360
48,453,000306,1880,3740,7250,6165,1800,4470,,2020,8630
48,453,000307,,,,,,,,,
48,453,000401,,,,,,,,,
48,453,000402,,,,,,,,,
48,453,000500,,,,,,,,,
48,453,000601,,,,,,,,,
48,453,000603,,,,,,,,,
48,453,000604,,,,,,,,,
48,453,000700,,,,,,,,,
48,453,000801,,,,,,,,,
48,453,000802,,,,,,,,,
48,453,000803,,,,,,,,,
48,453,000804,1125,1680,3750,4340,1905,2430,1680,1285,2640
48,453,000901,830,2430,3675,3310,1175,3420,1490,1610,3075
48,453,000902,1475,4060,5160,10055,1975,3450,4160,2250,11460
48,453,001000,,,,,,,,,
48,453,001100,,,,,,,,,
48,453,001200,,,,,,,,,
48,453,001303,1780,2150,6705,4420,2200,2940,1525,1435,2110
48,453,001304,,,,,,,,,
48,453,001305,,,,,,,,,
48,453,001307,2360,4065,3325,5480,2865,5490,2525,2170,4410
48,453,001308,955,2385,5395,3920,3450,7650,2570,4780,23040
48,453,001401,,,,,,,,,
48,453,001402,,,,,,,,,
48,453,001403,895,1605,2760,3000,1050,3600,1090,,1500
48,453,001501,,,,,,,,,
48,453,001503,1585,5245,8040,9025,2135,7710,2580,5610,10580
48,453,001504,,,,,,,,,
48,453,001505,,,,,,,,,
48,453,001602,,,,,,,,,
48,453,001603,2585,5370,7320,5000,2000,1470,1015,,3460
48,453,001604,,,,,,,,,
48,453,001605,,,,,,,,,
48,453,001606,,,,,,,,,
48,453,001705,,,,,,,,,
48,453,001706,1415,3650,4515,7840,2240,11340,4060,3180,4065
48,453,001707,1975,3800,7080,11720,4700,10800,2465,3555,3600
48,453,001712,750,2405,6810,7260,2525,8880,4125,4710,5320
48,453,001713,515,2175,9570,7700,4050,9510,4725,3280,6475
48,453,001714,1495,5595,11570,22280,12600,45630,19270,24550,35405
48,453,001716,1635,2865,9240,13000,9690,8310,2760,5355,8745
48,453,001718,2370,6285,9410,8250,3000,8430,4800,2340,9740
48,453,001719,,,,,,,,,
48,453,001722,,,,,,,,,
48,453,001728,1175,6320,7350,17540,11605,23220,8615,14230,8780
48,453,001729,580,2990,7045,13240,6575,16440,4790,8930,12540
48,453,001733,425,500,1290,6640,2825,10740,10885,5010,7880
48,453,001737,1095,4920,9255,27785,12970,29550,10530,16450,21340
48,453,001738,1215,2395,10300,14755,4695,14310,4650,14390,14725
48,453,001740,820,2820,7740,10115,5880,13470,6545,5110,6040
48,453,001741,645,2795,3375,2580,2150,7560,7540,5705,4065
48,453,001742,1565,2880,5240,5820,3680,15810,10160,13635,16335
48,453,001745,530,1480,2125,3920,1350,5070,2910,3510,13610
48,453,001746,555,2605,5990,5080,6660,13350,9090,4900,8150
48,453,001747,1025,2600,4570,13880,8175,11190,9530,11875,14045
48,453,001748,670,3030,5645,12090,7300,32580,14600,14220,11370
48,453,001749,2575,5515,8600,13280,6625,12360,9455,2845,8200
48,453,001750,900,4115,7205,16100,3575,15600,5580,8710,825
48,453,001751,795,1610,3180,1740,1700,2850,735,2410,3160
48,453,001752,,,,,,,,,
48,453,001753,,,,,,,,,
48,453,001754,,,,,,,,,
48,453,001755,745,3510,9345,11225,6575,10140,7060,2830,5150
48,453,001756,,,,,,,,,
48,453,001757,475,1040,1845,4440,2650,3660,3260,3910,2100
48,453,001760,2290,2115,8610,18945,8625,45570,44170,36695,27940
48,453,001761,,,,,,,,,
48,453,001764,440,3365,4460,4480,2555,6870,11170,29155,28745
48,453,001765,1115,5865,10380,22415,10315,24860,17305,33650,34895
48,453,001766,315,1615,2775,10500,4265,13770,12360,29185,41195
48,453,001768,565,1900,3525,7040,5280,11250,12180,19465,26980
48,453,001769,400,2545,5990,11380,2990,10740,11920,16595,11980
48,453,001770,1475,2910,11680,11420,14730,32010,8730,21130,14705
48,453,001771,960,1200,2445,2520,1050,7020,8505,17670,22415
48,453,001772,225,1530,2545,4000,4100,10440,3965,5445,5170
48,453,001773,1950,3095,3035,4560,2650,11400,9500,17380,8425
48,453,001774,255,2160,8290,10785,13685,28290,10505,13030,20690
48,453,001775,1010,1315,4095,7540,5425,18960,8045,5170,5940
48,453,001776,515,2900,2385,6120,2050,10050,2330,3150,7145
48,453,001777,670,2670,7995,11720,13325,25680,4505,9405,11600
48,453,001778,1435,2000,1200,4200,2750,5460,6850,8730,16300
48,453,001779,995,2190,2790,3285,1375,12300,20910,20305,39345
48,453,001780,345,1035,3360,2100,2975,5340,10450,18575,30640
48,453,001781,330,1260,2595,3025,2400,4170,1625,4000,3460
48,453,001782,900,3370,4915,9540,5775,9690,6400,3520,7660
48,453,001783,830,1310,3740,7080,6800,17370,6165,7545,6800
48,453,001784,785,2115,4965,5440,3410,18120,10660,5720,6780
48,453,001785,930,6170,7990,11950,1550,24180,2570,4825,6120
48,453,001786,1595,6500,12160,11930,4325,12570,6900,7825,4240
48,453,001804,2975,3960,10860,7520,6925,17790,4575,12340,25310
48,453,001805,1430,3600,4625,10760,2300,16260,3440,3285,13610
48,453,001806,630,3760,13440,10860,5150,14160,,7040,29710
48,453,001811,,,,,,,,,
48,453,001812,2130,5125,10815,8700,4625,20130,6305,13675,34110
48,453,001813,1600,7175,8010,14060,4005,13050,3960,11035,12455
48,453,001817,1615,4165,6035,5600,4015,7175,1985,5675,9610
48,453,001818,1085,5680,8175,12295,4975,13800,4660,3195,5450
48,453,001819,,,,,,,,,
48,453,001820,2745,5550,11515,11285,2880,10410,2705,8485,22350
48,453,001821,1415,3125,6405,14380,3975,13350,3600,12685,5340
48,453,001822,650,4015,10340,12020,6050,14850,7500,17125,7980
48,453,001823,1555,5295,7755,9460,3950,23130,4450,11100,19435
48,453,001824,375,1285,2860,3920,2150,4800,670,855,3925
48,453,001826,315,2615,5865,2540,1600,5790,2485,1290,2745
48,453,001828,1120,4300,6480,7270,2050,8460,3685,8175,10245
48,453,001829,2175,3895,4080,3380,4200,7890,3075,1260,7000
48,453,001832,700,1540,4745,6420,675,3930,7230,7675,1930
48,453,001833,1665,3720,10855,13860,7700,14400,4390,9090,14280
48,453,001834,945,11325,14675,19625,6175,17130,8380,5985,10480
48,453,001835,1105,3015,5775,12020,8875,15930,8365,2115,10285
48,453,001839,1475,5920,13430,18885,5500,20100,7225,10895,9000
48,453,001840,1570,7160,13065,16905,10250,23520,8255,20740,15100
48,453,001841,4510,9740,24250,37390,15950,34830,14670,27020,34905
48,453,001842,1130,5680,12295,19300,3670,35040,6950,10750,35915
48,453,001843,680,2335,4805,4365,2200,4350,2340,2410,1260
48,453,001844,1920,3775,5570,6660,2425,5700,3400,7090,4355
48,453,001845,660,2470,5045,7120,3950,6330,1940,6535,4650
48,453,001846,335,2685,2710,4520,2475,8100,2000,2095,2460
48,453,001847,1645,5865,12150,10480,7150,23340,10280,9720,20680
48,453,001848,,,,,,,,,
48,453,001849,3335,6850,9690,14050,6275,12090,2985,2700,4500
48,453,001850,1310,4685,8990,12240,4275,8310,4600,5420,22000
48,453,001851,2045,10100,19355,20545,6425,16470,9715,19920,13130
48,453,001853,485,3025,5115,6440,2200,8100,6235,6400,3520
48,453,001854,195,840,2470,5280,2060,13860,11365,18880,28220
48,453,001855,4320,7735,13520,26920,15375,38550,31535,18750,43120
48,453,001856,665,2300,7040,13455,8000,17490,8185,13315,10500
48,453,001857,1530,3845,7250,13820,6125,9870,7390,12820,7540
48,453,001858,2080,8725,14315,30045,19575,45690,28715,37640,71315
48,453,001859,,,,,,,,,
48,453,001860,,,,,,,,,
48,453,001861,1605,2770,6300,15720,3875,11490,3855,8430,10980
48,453,001862,835,2680,5490,10435,3975,17460,8290,15970,25160
48,453,001863,1630,3220,6650,7075,3800,10470,6180,3600,7695
48,453,001864,1280,3070,4835,6995,2525,6360,5470,4950,5090
48,453,001901,,,,,,,,,
48,453,001908,1270,2740,11375,14525,8625,19350,12720,8340,5730
48,453,001910,,,,,,,,,
48,453,001911,,,,,,,,,
48,453,001912,,,,,,,,,
48,453,001913,,,,,,,,,
48,453,001914,,,,,,,,,
48,453,001915,,,,,,,,,
48,453,001916,280,1765,2795,4220,2205,5200,3720,6040,4200
48,453,001917,1525,2790,5145,6360,4625,9090,1885,1440,6630
48,453,001918,,,,,,,,,
48,453,001919,,,,,,,,,
48,453,002002,,,,,,,,,
48,453,002003,815,2460,5295,2860,5275,12960,3470,2790,5430
48,453,002004,825,2750,4615,5120,2175,4950,1225,3015,7310
48,453,002005,1860,3530,5060,6960,7705,9360,9670,2775,18260
48,453,002104,1405,2315,5595,5320,1900,5580,4310,6335,4440
48,453,002105,2300,3700,8025,9900,3275,9870,3020,3470,11890
48,453,002106,,,,,,,,,
48,453,002107,1395,1230,3625,5720,3075,9840,,2025,8760
48,453,002108,,,,,,,,,
48,453,002109,605,2760,4140,9820,2375,6900,4225,3105,6990
48,453,002110,520,910,6575,4320,3375,7350,2600,2115,3480
48,453,002111,1120,1900,7460,6020,2375,7500,4680,6225,9060
48,453,002112,1370,3370,6745,6765,2175,12240,3640,4140,17560
48,453,002113,505,2285,4760,7730,1075,7290,5150,2245,18395
48,453,002201,,,,,,,,,
48,453,002202,730,1640,6610,9700,4200,28530,12175,17105,34010
48,453,002207,,,,,,,,,
48,453,002208,380,1830,6320,16305,8470,15690,6955,4665,15660
48,453,002209,1020,2500,3730,4180,13125,26310,20635,19755,25835
48,453,002210,,,,,,,,,
48,453,002211,130,1160,2750,2960,1475,10410,5960,2700,9310
48,453,002212,,,,,,,,,
48,453,002304,750,1910,4350,6225,4550,17040,4125,5560,17385
48,453,002307,1800,5920,5370,10220,3170,26485,9005,7255,6560
48,453,002308,,,,,,,,,
48,453,002310,,,,,,,,,
48,453,002312,1225,3110,3750,11980,3450,17460,5985,7155,23600
48,453,002313,1445,3740,13960,5020,4030,10620,3665,7030,18255
48,453,002314,1720,3370,8800,7880,2500,9870,7375,6300,13760
48,453,002315,505,3430,5565,4920,3065,3630,4025,3690,13800
48,453,002316,1665,6090,10630,14380,4025,8520,8065,9685,11480
48,453,002317,,,,,,,,,
48,453,002318,840,8180,17045,12940,6350,23610,18500,14715,18000
48,453,002319,,,,,,,,,
48,453,002402,1120,7325,11995,16985,5050,22280,7030,16605,9560
48,453,002403,,,,,,,,,
48,453,002407,1270,3550,4255,9020,7225,10860,15170,13620,17040
48,453,002409,820,2300,4125,5925,5555,8550,5040,6435,6585
48,453,002410,1635,2580,5180,7300,2040,7980,6365,6570,5055
48,453,002411,995,2640,7595,8220,1650,20070,4235,6345,9810
48,453,002412,1095,2620,5265,7380,4145,13320,7810,12100,18335
48,453,002413,570,2190,7305,3440,1975,7260,5030,9285,7040
48,453,002419,1115,3210,6985,7240,4400,17700,4320,5795,13685
48,453,002421,1120,5390,15015,19320,10050,32880,11695,19060,23335
48,453,002422,880,4375,8205,7800,1500,20995,9410,10170,7410
48,453,002423,605,4090,4995,9720,8850,20970,15440,11090,19850
48,453,002424,380,1995,5255,7680,1675,10770,5225,12215,5070
48,453,002425,265,2450,2265,3940,2475,10260,8985,5600,17010
48,453,002426,1475,1550,11050,7540,9665,32220,15385,21035,16210
48,453,002427,510,3200,12645,10800,5750,22770,13300,6660,57080
48,453,002428,1135,2270,5275,15860,4800,22380,8295,11070,24540
48,453,002429,510,940,1030,920,1075,3240,545,2745,3300
48,453,002430,115,1230,3525,3060,1325,11280,1280,9520,17570
48,453,002431,1375,2600,13690,12560,3775,23610,5025,13635,23300
48,453,002432,,,,,,,,,
48,453,002433,155,1740,3720,8325,6280,26490,6930,5355,16335
48,453,002434,,,,,,,,,
48,453,002435,,,,,,,,,
48,453,002436,65,480,2880,1160,1575,8520,2245,6435,5270
48,453,002500,3190,4905,9445,9340,2500,16565,5245,5490,6330
48,453,980000,,,,,,,,,
48,455,950100,485,1370,615,2670,1725,7470,6650,3195,21350
48,455,950200,,,,,,,,,
48,455,950300,,,,,,,,,
48,455,950400,,,,,,,,,
48,455,950500,,,,,,,,,
48,457,950100,620,1080,2265,1420,800,2145,2445,3290,15615
48,457,950200,1910,3580,4230,6680,2250,3630,2395,8955,16945
48,457,950300,,,,,,,,,
48,457,950400,1395,540,1560,1905,3175,6840,5420,8280,59605
48,457,950500,670,,1065,1160,1325,4230,3240,6405,31265
48,459,950100,1690,3880,6195,4760,7325,13890,21300,18095,22010
48,459,950200,245,1700,3850,2840,2405,3600,6975,9190,9720
48,459,950300,1680,5615,8085,7200,5170,9900,11175,13070,32360
48,459,950400,,,,,,,,,
48,459,950500,1245,1755,4910,3850,3450,11955,9645,7585,16335
48,459,950600,1250,1350,2480,6820,3845,10650,4460,4475,9155
48,459,950700,415,1545,5310,8945,6680,14280,4750,3780,13865
48,461,950100,,,,,,,,,
48,461,950200,,,,,,,,,
48,463,950100,,,,,,,,,
48,463,950200,2655,9075,8945,8725,3175,6270,1765,8110,14880
48,463,950300,,,,,,,,,
48,463,950400,,,,,,,,,
48,463,950500,,,,,,,,,
48,465,950201,,,,,,,,,
48,465,950301,,,,,,,,,
48,465,950302,1775,6610,1935,2920,525,2820,,,19860
48,465,950400,,,,,,,,,
48,465,950500,,,,,,,,,
48,465,950601,,,,,,,,,
48,465,950602,,,,,,,,,
48,465,950700,,,,,,,,,
48,465,950800,,,,,,,,,
48,465,980000,,,,,,,,,
48,467,950100,835,2995,3070,2660,1300,4020,1020,10685,34065
48,467,950200,1580,2025,1990,4140,425,2400,1810,3445,18465
48,467,950300,910,1715,4360,4840,1325,3810,1995,7905,46395
48,467,950400,210,1860,2325,1420,7425,6990,2795,10945,50600
48,467,950500,1470,1090,1765,3800,1975,3720,2225,8140,28010
48,467,950600,2735,5320,4695,2320,2350,5670,2805,15760,65415
48,467,950700,2530,2165,4020,400,1260,2430,2300,8650,16650
48,467,950800,1945,2200,2025,3480,2375,7920,4135,14190,28545
48,467,950900,660,695,2695,5800,3475,13920,10790,10625,26960
48,467,951000,1965,2185,5205,6900,2525,11730,4650,16175,33870
48,469,000100,,,,,,,,,
48,469,000201,,,,,,,,,
48,469,000202,1585,6660,10605,6000,1400,1770,5830,4080,8250
48,469,000301,,,,,,,,,
48,469,000302,,,,,,,,,
48,469,000400,,,,,,,,,
48,469,000501,,,,,,,,,
48,469,000502,2365,5975,3990,1120,,1470,1750,3995,5480
48,469,000601,,,,,,,,,
48,469,000602,,,,,,,,,
48,469,000700,875,4270,4920,5200,4475,1590,1445,3715,6140
48,469,000800,95,1100,1485,3380,3190,5040,2335,2305,5640
48,469,001300,100,825,1520,5830,1500,4020,2880,1840,7380
48,469,001400,1400,1790,9695,18240,6175,26460,6190,4875,32845
48,469,001501,320,1800,5685,8920,3050,5520,1025,3195,9770
48,469,001503,,,,,,,,,
48,469,001504,1855,5955,9740,4420,1450,5430,3665,8415,7650
48,469,001601,,,,,,,,,
48,469,001604,3935,11200,7680,4590,1100,2910,2905,9665,8235
48,469,001605,,,,,,,,,
48,469,001606,4465,9360,10355,9600,3925,12750,6370,14880,6420
48,469,001700,485,1000,6795,6020,2900,7650,1385,4975,28180
48,469,980000,,,,,,,,,
48,471,790101,520,920,2130,4060,1150,960,1225,2760,10420
48,471,790102,200,910,4215,11760,3550,8460,2650,7810,12465
48,471,790103,410,3460,3815,6920,1400,7050,5680,5855,26175
48,471,790200,820,1820,5270,6265,4900,13380,8935,13220,20560
48,471,790300,2395,3925,3750,9720,5525,14340,11575,13985,10550
48,471,790400,1505,3545,7780,7840,4185,9450,3380,5645,16600
48,471,790500,,,,,,,,,
48,471,790600,,,,,,,,,
48,471,790700,2125,7020,8565,8180,3295,7650,2365,6840,8185
48,471,790800,,,,,,,,,
48,473,680100,505,1890,1905,5560,1675,3450,2300,7275,13180
48,473,680200,2680,4225,7335,4880,4975,22140,9105,20850,32785
48,473,680300,4010,6780,9930,7020,7500,15870,15560,28395,47380
48,473,680400,,,,,,,,,
48,473,680500,2135,1970,8615,6880,7625,12840,4740,12200,40840
48,473,680600,,,,,,,,,
48,475,950100,1765,4400,3410,2380,375,5640,515,4515,10280
48,475,950200,,,,,,,,,
48,475,950300,,,,,,,,,
48,477,170100,1795,3980,2775,1720,,3300,1200,855,8010
48,477,170200,3835,7550,5910,1700,,4890,2175,4950,16470
48,477,170300,5180,8930,3370,1360,2000,1650,3305,11560,4890
48,477,170400,,,,,,,,,
48,477,170500,1045,3000,9370,10620,2050,11400,665,7795,24365
48,477,170600,420,4050,4395,7200,6550,6510,4840,5215,24215
48,479,000101,,,,,,,,,
48,479,000105,,,,,,,,,
48,479,000106,530,640,5135,3140,1975,7320,3280,5755,3200
48,479,000107,225,1580,1755,2860,950,6180,1490,3675,4440
48,479,000108,490,1450,4860,3840,1450,8880,1660,2255,11535
48,479,000109,,,,,,,,,
48,479,000200,,,,,,,,,
48,479,000300,,,,,,,,,
48,479,000601,,,,,,,,,
48,479,000602,245,1570,4635,4020,775,2610,,,
48,479,000700,,,,,,,,,
48,479,000800,,,,,,,,,
48,479,000901,,,,,,,,,
48,479,000903,,,,,,,,,
48,479,000904,,,,,,,,,
48,479,001001,,,,,,,,,
48,479,001003,,,,,,,,,
48,479,001004,,,,,,,,,
48,479,001101,,,,,,,,,
48,479,001103,,,,,,,,,
48,479,001104,,,,,,,,,
48,479,001105,,,,,,,,,
48,479,001201,,,,,,,,,
48,479,001202,,,,,,,,,
48,479,001300,,,,,,,,,
48,479,001401,,,,,,,,,
48,479,001402,,,,,,,,,
48,479,001501,,,,,,,,,
48,479,001502,,,,,,,,,
48,479,001601,,,,,,,,,
48,479,001602,1215,5820,5890,7620,1700,6450,3820,3770,9070
48,479,001706,,,,,,,,,
48,479,001709,,,,,,,,,
48,479,001710,,,,,,,,,
48,479,001711,,,,,,,,,
48,479,001712,,,,,,,,,
48,479,001713,4885,11940,26980,18760,11600,27360,3120,3735,24750
48,479,001714,,,,,,,,,
48,479,001715,,,,,,,,,
48,479,001716,,,,,,,,,
48,479,001717,,,,,,,,,
48,479,001718,,,,,,,,,
48,479,001719,1365,2645,6165,3040,775,2430,740,1435,2365
48,479,001720,,,,,,,,,
48,479,001721,630,2595,9910,1660,2510,2010,,,
48,479,001722,1280,8580,8185,12580,975,6330,2555,1395,12620
48,479,001806,330,830,3130,3420,4575,12690,2165,7560,6000
48,479,001807,885,3750,3345,10120,3880,16560,7190,4305,42775
48,479,001808,,,,,,,,,
48,479,001809,,,,,,,,,
48,479,001810,785,1785,7350,10600,2725,6900,4565,4975,10055
48,479,001811,,,,,,,,,
48,479,001812,1315,3800,7170,11040,6200,19890,18385,6520,19890
48,479,001813,,,,,,,,,
48,479,001814,,,,,,,,,
48,479,001815,300,500,840,620,,780,1875,6660,2220
48,479,001816,,,,,,,,,
48,479,001817,545,1240,645,2760,825,9180,6965,9875,10230
48,479,001818,290,410,405,1460,375,5070,5295,9380,11025
48,479,001900,,,,,,,,,
48,479,980000,,,,,,,,,
48,481,740100,1830,3720,2640,3200,3050,7110,11565,8530,34540
48,481,740200,,,,,,,,,
48,481,740300,1230,880,735,1580,,2400,1720,2885,4560
48,481,740400,3345,4430,4740,2660,700,5670,9615,10120,6840
48,481,740500,1560,280,1965,1580,1700,6870,1365,5080,12480
48,481,740600,1135,2160,5520,2320,1850,4290,1415,3230,18330
48,481,740700,1395,770,1875,720,,2430,,1275,5720
48,481,740800,,,,,,,,,
48,481,740900,,,,,,,,,
48,481,741000,2635,4465,4920,4080,,2970,2345,3130,18280
48,481,741100,,,,,,,,,
48,483,950100,2195,1495,2835,920,450,3185,2135,2905,10520
48,483,950300,2335,1480,705,1840,650,2670,1365,3020,5905
48,485,010100,,,,,,,,,
48,485,010200,,,,,,,,,
48,485,010400,,,,,,,,,
48,485,010600,,,,,,,,,
48,485,010700,,,,,,,,,
48,485,010800,,,,,,,,,
48,485,010900,,,,,,,,,
48,485,011000,,,,,,,,,
48,485,011100,,,,,,,,,
48,485,011200,,,,,,,,,
48,485,011300,,,,,,,,,
48,485,011400,,,,,,,,,
48,485,011500,,,,,,,,,
48,485,011600,,,,,,,,,
48,485,011700,,,,,,,,,
48,485,011800,,,,,,,,,
48,485,011900,,,,,,,,,
48,485,012000,,,,,,,,,
48,485,012100,,,,,,,,,
48,485,012200,,,,,,,,,
48,485,012300,,,,,,,,,
48,485,012400,,,,,,,,,
48,485,012600,,,,,,,,,
48,485,012700,,,,,,,,,
48,485,012800,,,,,,,,,
48,485,012900,,,,,,,,,
48,485,013000,,,,,,,,,
48,485,013100,,,,,,,,,
48,485,013200,,,,,,,,,
48,485,013300,,,,,,,,,
48,485,013401,,,,,,,,,
48,485,013501,2680,2830,9245,9300,2450,4920,4050,,7440
48,485,013502,,,,,,,,,
48,485,013600,,,,,,,,,
48,485,013700,,,,,,,,,
48,485,013800,,,,,,,,,
48,485,980000,,,,,,,,,
48,487,950300,,,,,,,,,
48,487,950500,,,,,,,,,
48,487,950600,,,,,,,,,
48,487,950700,,,,,,,,,
48,489,950300,,,,,,,,,
48,489,950400,,,,,,,,,
48,489,950500,,,,,,,,,
48,489,950600,,,,,,,,,
48,489,950700,285,705,930,1240,1860,3000,2600,915,5235
48,489,990000,,,,,,,,,
48,491,020105,,,,,,,,,
48,491,020106,,,,,,,,,
48,491,020107,,,,,,,,,
48,491,020108,270,1420,2325,5800,1375,5940,10840,3690,4440
48,491,020109,,,,,,,,,
48,491,020110,385,2525,3525,3200,2375,7020,4545,9695,21390
48,491,020111,1065,2610,1950,2080,2275,5880,2055,3150,8640
48,491,020112,,,,,,,,,
48,491,020113,1845,3970,1375,1500,2000,3570,4215,3310,17155
48,491,020114,,,,,,,,,
48,491,020115,,,,,,,,,
48,491,020201,,,,,,,,,
48,491,020202,920,2075,2940,2300,4850,14910,17945,22850,17545
48,491,020203,,,,,,,,,
48,491,020204,1065,330,2755,3780,1725,9450,7530,14920,10890
48,491,020301,1330,2025,3430,5470,4050,14490,21585,24970,29770
48,491,020302,430,1290,5055,2420,2075,9510,3690,11115,4340
48,491,020310,265,450,3795,3820,3175,5490,6860,2705,6950
48,491,020311,475,4550,6615,7350,3230,8520,6760,8720,12080
48,491,020312,1005,4280,8610,11835,1850,23070,6525,29700,32990
48,491,020313,1730,7870,8390,16830,8155,17040,13115,13515,17910
48,491,020314,785,1760,4290,8120,4850,15540,15785,26240,10620
48,491,020315,340,1730,4380,9380,4420,12060,8250,13620,2040
48,491,020316,1315,2540,2565,5450,3050,4050,8505,9485,2280
48,491,020317,800,1680,3960,8200,2350,6330,4720,4655,3840
48,491,020318,2165,2820,7465,14095,6225,21870,8925,14075,19420
48,491,020319,1560,2330,4395,6105,4620,15030,6835,14825,18260
48,491,020320,1635,2835,7055,8700,8955,25380,14015,21750,14810
48,491,020321,250,880,735,2740,1150,6600,3015,3420,5715
48,491,020322,2465,4880,8055,17080,5150,27420,14270,23030,18875
48,491,020323,510,1380,1875,3200,2775,5730,8935,8825,11070
48,491,020324,1520,2750,3855,9160,3600,21300,16460,14400,20670
48,491,020325,1175,1470,4100,5025,1325,15900,4890,6085,10860
48,491,020326,1025,1200,4790,10260,5130,11870,10430,14890,7780
48,491,020327,430,1090,3150,2840,3545,5100,1725,6345,825
48,491,020328,1050,3595,2415,7895,5125,27510,10225,24260,5845
48,491,020403,770,1395,3235,1940,1675,4140,1820,2035,1320
48,491,020404,905,2310,2545,6610,6015,7105,5770,10685,9040
